,id,label,nationality,date_of_birth,year_of_birth,image,country
2829,Q30069569,Rajeev Kumar DGP,india,1956-07-30T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/08RanDGP_203002.jpg/200px-08RanDGP_203002.jpg,India
2830,Q30117986,Michel Laval,france,1949-08-14T00:00:00Z,1949,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Michel_Laval.jpg/200px-Michel_Laval.jpg,France
2831,Q30325779,Mauritz Sundt Mortensen,norway,1936-03-22T00:00:00Z,1936,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Mauritz_Sundt_Mortensen.jpg/200px-Mauritz_Sundt_Mortensen.jpg,Norway
2832,Q30386268,Richard Ramos,france,1968-03-23T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Richard_RAMOS_à_l'Assemblée_Nationale.jpg/200px-Richard_RAMOS_à_l'Assemblée_Nationale.jpg,France
2833,Q30388169,Véronique Riotton,france,1969-11-02T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Véronique_Riotton_.tif/200px-Véronique_Riotton_.tif,France
2834,Q30389422,Valérie Gomez-Bassac,france,1969-07-16T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Valérie_Gomez-Bassac_AN.jpg/200px-Valérie_Gomez-Bassac_AN.jpg,France
2835,Q30418291,Marcello Vitale,italy,1939-06-05T00:00:00Z,1939,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Marcello_Vitale.jpg/200px-Marcello_Vitale.jpg,Italy
2836,Q30668368,Rishikesh Pandey,india,1988-05-16T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rishikesh_Pandey_Perfomance.jpg/200px-Rishikesh_Pandey_Perfomance.jpg,India
2837,Q30830393,Emil Rengle,hungary,1990-09-01T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Emil_Rengle.jpg/200px-Emil_Rengle.jpg,Hungary
2838,Q30903966,Subcantante,colombia,1979-01-08T00:00:00Z,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Mario_Muñóz.jpg/200px-Mario_Muñóz.jpg,Colombia
2839,Q30921990,Ygnor,czech_republic,1994-06-24T00:00:00Z,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Ygnorphoto.jpg/200px-Ygnorphoto.jpg,Czech Republic
2840,Q30947565,Gustavo Claudio da Silva,brazil,1988-08-20T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Gustavo_Claudio_da_silva.jpg/200px-Gustavo_Claudio_da_silva.jpg,Brazil
2841,Q30961105,Victoria Zaverukha,ukraine,1996-06-09T00:00:00Z,1996,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Vita-Zaveruxa-img-bio.jpg/200px-Vita-Zaveruxa-img-bio.jpg,Ukraine
2842,Q31092397,Antal Borsi,kingdom_of_hungary,1942-12-01T00:00:00Z,1942,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Borsi_Antal.jpg/200px-Borsi_Antal.jpg,Hungary
2843,Q33102045,Fabrice Fries,france,1960-03-10T00:00:00Z,1960,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Fabrice_Fries.jpg/200px-Fabrice_Fries.jpg,France
2844,Q33112626,Fatemeh Jamalifar (table tennis),iran,1999-04-02T00:00:00Z,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/FatmehJamalifar.jpg/200px-FatmehJamalifar.jpg,"Iran, Islamic Republic of"
2845,Q34505839,Xabi Tolosa,spain,1987-09-23T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Xabi_Tolosa_en_Cabás.jpg/200px-Xabi_Tolosa_en_Cabás.jpg,Spain
2846,Q35603120,Renate Breuninger,germany,1956-06-16T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Renate_Breuninger.jpg/200px-Renate_Breuninger.jpg,Germany
2847,Q35831245,Miguel Darío Polanía Rodríguez,colombia,1961-02-11T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Miguel_Dario_Polania_artista_de_Colombia.jpg/200px-Miguel_Dario_Polania_artista_de_Colombia.jpg,Colombia
2848,Q36368962,Alejandro Cabral,argentina,1993-08-03T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Alejandro_Cabral_2018.jpg/200px-Alejandro_Cabral_2018.jpg,Argentina
2849,Q37122489,Manana Matiashvili,georgia,1978-11-30T00:00:00Z,1978,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Manana_Matiashvili,_2016.jpg/200px-Manana_Matiashvili,_2016.jpg",Georgia
2850,Q37188490,Luisa Arraes,brazil,1993-08-15T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Luisa_arraes.jpg/200px-Luisa_arraes.jpg,Brazil
2851,Q37802361,Roberto Agueropolis,argentina,1954-03-30T00:00:00Z,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Roberto_Agueropolis_Newell's_Old_Boys.jpg/200px-Roberto_Agueropolis_Newell's_Old_Boys.jpg,Argentina
2852,Q38285283,Max Brisson,france,1957-03-08T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/IMG-20171006-WA0000.jpg/200px-IMG-20171006-WA0000.jpg,France
2853,Q38673216,Nariman Hüseynov,azerbaijan,1940-01-01T00:00:00Z,1940,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Nəriman_Hüseynov.jpg/200px-Nəriman_Hüseynov.jpg,Azerbaijan
2854,Q38792222,Carina Braunschmidt,switzerland,1971-01-20T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Contactsheet_alle-365-1.jpg/200px-Contactsheet_alle-365-1.jpg,Switzerland
2855,Q38796937,Lee Hyun-Soo,south_korea,2002-07-01T00:00:00Z,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/LeeHyunSoo2.jpg/200px-LeeHyunSoo2.jpg,Korea
2856,Q39040513,José Monir Nasser,brazil,1957-03-28T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/José_Monir_Nasser.jpg/200px-José_Monir_Nasser.jpg,Brazil
2857,Q40655898,Jordan Bardella,france,1995-09-13T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Jordan_Bardella.jpg/200px-Jordan_Bardella.jpg,France
2858,Q41610327,Ruben Paz,united_states_of_america,1997-04-10T00:00:00Z,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Rubén_Paz.jpg/200px-Rubén_Paz.jpg,United States
2859,Q41796373,Imran Yaqub Khan,pakistan,1970-04-26T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Imran_Yaqub_Khan.jpg/200px-Imran_Yaqub_Khan.jpg,Pakistan
2860,Q41801103,Attila Varga,hungary,1958-06-18T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Vargaattilaprofesszor.jpg/200px-Vargaattilaprofesszor.jpg,Hungary
2861,Q42307275,Emmanuel Combe,france,1968-01-01T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Emmanuel_Combe.jpg/200px-Emmanuel_Combe.jpg,France
2862,Q42685476,Manuel Virgüez,colombia,1969-05-10T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/ManuelVirguez.jpg/200px-ManuelVirguez.jpg,Colombia
2863,Q42749537,Eduardo Santas Asensio,spain,1989-08-04T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Eduardo_Santas_Asensio_Los_Angeles_2017.jpg/200px-Eduardo_Santas_Asensio_Los_Angeles_2017.jpg,Spain
2864,Q42901768,Jyrki Juhani Mäki,finland,1962-01-01T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jyrki_Mäki_Atoy_Group.jpg/200px-Jyrki_Mäki_Atoy_Group.jpg,Finland
2865,Q44147115,Gennady Barsky,united_states_of_america,1978-11-16T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Gennadybarsky.jpg/200px-Gennadybarsky.jpg,United States
2866,Q45111753,Jorge Prado García,spain,2001-01-05T00:00:00Z,2001,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/MXGP_of_Italy_Imola_2018.jpg/200px-MXGP_of_Italy_Imola_2018.jpg,Spain
2867,Q46350951,Dany Pen,canada,1986-09-22T00:00:00Z,1986,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Dany_Pen,_Self_Portrait.jpg/200px-Dany_Pen,_Self_Portrait.jpg",Canada
2868,Q46709889,Oleg Maltsev,ukraine,1975-04-17T00:00:00Z,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Oleg_Viktorovich_Maltsev.jpg/200px-Oleg_Viktorovich_Maltsev.jpg,Ukraine
2869,Q46994463,Rex Orange County,united_kingdom,1998-05-04T00:00:00Z,1998,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Rex_Orange_County_at_KOKO_in_February_2018.jpg/200px-Rex_Orange_County_at_KOKO_in_February_2018.jpg,United Kingdom
2870,Q47026773,Michael Mahendere,zimbabwe,1983-05-28T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Michaelmahendere&vimbai.jpg/200px-Michaelmahendere&vimbai.jpg,Zimbabwe
2871,Q47034906,Fritz Bornmann,italy,1929-01-14T00:00:00Z,1929,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/DSC_0084r.jpg/200px-DSC_0084r.jpg,Italy
2872,Q47149390,Mohammad Manzarpour,iran,1972-03-08T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Mohammad_Manzarpour.jpg/200px-Mohammad_Manzarpour.jpg,"Iran, Islamic Republic of"
2873,Q47416111,Catalina Avila,colombia,1981-07-19T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/CatalinaAvila.jpg/200px-CatalinaAvila.jpg,Colombia
2874,Q47457007,Garnik Karapetyan,soviet_union,1958-02-03T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/GarnikKarapetyan.jpg.png/200px-GarnikKarapetyan.jpg.png,Russian Federation
2875,Q47467683,Appoorva Muralinath,india,1989-02-02T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Appoorva_Muralinath_indian_team.jpg/200px-Appoorva_Muralinath_indian_team.jpg,India
2876,Q47486925,Naqeebullah Mehsud,pakistan,1991-01-01T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Naqeebullah_Mehsud.jpg/200px-Naqeebullah_Mehsud.jpg,Pakistan
2877,Q47491448,Giuliano Mosconi,italy,1947-06-20T00:00:00Z,1947,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Giuliano_Mosconi.jpg/200px-Giuliano_Mosconi.jpg,Italy
2878,Q47494134,Eduardo Tassano,argentina,1959-09-17T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Intendente_Eduardo_Tassano.jpg/200px-Intendente_Eduardo_Tassano.jpg,Argentina
2879,Q47538364,Giovanni Morassutti,italy,1980-03-15T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Giovanni_Morassutti_attore.jpg/200px-Giovanni_Morassutti_attore.jpg,Italy
2880,Q47671599,Reinaldo Bolívar,venezuela,1966-07-23T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Reinaldo_Bolívar_.jpg/200px-Reinaldo_Bolívar_.jpg,"Venezuela, Bolivarian Republic of"
2881,Q48037985,Manzoor Pashteen,pakistan,1994-10-25T00:00:00Z,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Manzoor_Pashteen_with_landmine_victims_at_a_PTM_gathering_in_Tank.jpg/200px-Manzoor_Pashteen_with_landmine_victims_at_a_PTM_gathering_in_Tank.jpg,Pakistan
2882,Q48484879,Miori Ohkubo,japan,1998-09-30T00:00:00Z,1998,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/BNK48_Campus,_Bangkok_(010-a),_2018-05-31.jpg/200px-BNK48_Campus,_Bangkok_(010-a),_2018-05-31.jpg",Japan
2883,Q48731379,Mohamed Ali Nur,somalia,1962-09-12T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Mohamed_Ali_Nur_Americo_former_Presidential_candidate_in_Somalia_and_former_Ambassador_of_Somalia_to_Kenya_(1997_to_2015).jpeg/200px-Mohamed_Ali_Nur_Americo_former_Presidential_candidate_in_Somalia_and_former_Ambassador_of_Somalia_to_Kenya_(1997_to_2015).jpeg,Somalia
2884,Q48864601,Antoni Zalewski,poland,1925-10-12T00:00:00Z,1925,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Kpt._Antoni_Zalewski.jpg/200px-Kpt._Antoni_Zalewski.jpg,Poland
2885,Q49602399,"Juancho Ruiz, el Charro",spain,1958-09-08T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Juancho1.jpg/200px-Juancho1.jpg,Spain
2886,Q50204969,Filippo Burgarella,italy,1948-08-01T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/FILIPPO_BURGARELLA.jpg/200px-FILIPPO_BURGARELLA.jpg,Italy
2887,Q50351299,Proper Einstein,united_states_of_america,1988-04-23T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/First_performance.jpg/200px-First_performance.jpg,United States
2888,Q50391352,Bobby Eigenfeld,united_states_of_america,1999-03-02T00:00:00Z,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bobby_Eigenfeld_from_2018.jpg/200px-Bobby_Eigenfeld_from_2018.jpg,United States
2889,Q50413535,Carmen García Ruiz,spain,1974-05-09T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Foto_Carmen_(1).jpg/200px-Foto_Carmen_(1).jpg,Spain
2890,Q50413562,Gemma Montalvo García,spain,1970-02-07T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Gemma_Montalvo.jpg/200px-Gemma_Montalvo.jpg,Spain
2891,Q50532720,Gonzalo Blumel,chile,1978-05-17T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/GONZALO_BLUMEL.jpg/200px-GONZALO_BLUMEL.jpg,Chile
2892,Q50772593,Klaus Algieri,italy,1963-02-11T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/KlausAlgieri.jpg/200px-KlausAlgieri.jpg,Italy
2893,Q50821687,Aniano Guembe Mañeru,spain,1954-11-22T00:00:00Z,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/IMG-20180317-WA0024_-_copia.jpg/200px-IMG-20180317-WA0024_-_copia.jpg,Spain
2894,Q50825725,Ninja,united_states_of_america,1991-06-05T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ninja_at_Lollapalooza.jpg/200px-Ninja_at_Lollapalooza.jpg,United States
2895,Q50825743,Francisco Diego,mexico,1991-10-26T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Francisco_Diego_Painting.jpg/200px-Francisco_Diego_Painting.jpg,Mexico
2896,Q51118675,Julie Gautier,france,1979-11-19T00:00:00Z,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/JulieGautier.jpg/200px-JulieGautier.jpg,France
2897,Q51729416,Serik Kazbekov,ukraine,1970-01-12T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Serik_Kazbekov.jpg/200px-Serik_Kazbekov.jpg,Ukraine
2898,Q52158996,Jean-Marc Alliot,france,1962-04-06T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Alliot_jean-marc.jpg/200px-Alliot_jean-marc.jpg,France
2899,Q52159136,Marian E. White,united_states_of_america,1921-08-28T00:00:00Z,1921,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Marian_E._White.png/200px-Marian_E._White.png,United States
2900,Q52196582,Alain Michel,france,1944-08-23T00:00:00Z,1944,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Alain_Michel.jpg/200px-Alain_Michel.jpg,France
2901,Q52201100,Dr. Muhammad Haneef Mughal,pakistan,1970-06-23T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Dr._Muhammad_Haneef_Mughal.jpg/200px-Dr._Muhammad_Haneef_Mughal.jpg,Pakistan
2902,Q52274851,Kevin Wendell Jones,united_states_of_america,1967-07-01T00:00:00Z,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/B&K_Music_&_Movie_Awards_Show.jpg/200px-B&K_Music_&_Movie_Awards_Show.jpg,United States
2903,Q54279277,Miriam Rodríguez Gallego,spain,1996-09-30T00:00:00Z,1996,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Miriam_Rodriguez.jpg/200px-Miriam_Rodriguez.jpg,Spain
2904,Q54318691,Mayra Dias,brazil,1991-09-28T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Mayra_Dias.jpg/200px-Mayra_Dias.jpg,Brazil
2905,Q54810673,Nalex Jettay,dominican_republic,1993-05-11T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Nalex_Jettay.jpg/200px-Nalex_Jettay.jpg,Dominican Republic
2906,Q54862602,Elías Wessin Chávez,dominican_republic,1960-10-19T00:00:00Z,1960,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/EliasWC.jpg/200px-EliasWC.jpg,Dominican Republic
2907,Q55064818,Rufus Davis,united_states_of_america,1964-03-06T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Mayor_Rufus_Davis.png/200px-Mayor_Rufus_Davis.png,United States
2908,Q55169328,Virginia Barcones,spain,1976-06-06T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Virgina_Barcones.jpeg/200px-Virgina_Barcones.jpeg,Spain
2909,Q55180724,Warina Hussain,afghan,1999-02-23T00:00:00Z,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Warina_Hussain_graces_Lux_Golden_Rose_Awards_2018_(25)_(cropped).jpg/200px-Warina_Hussain_graces_Lux_Golden_Rose_Awards_2018_(25)_(cropped).jpg,Afghanistan
2910,Q55436349,Agoney Hernández,spain,1995-10-18T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Agoney_Hernandez_Morales_OT.jpg/200px-Agoney_Hernandez_Morales_OT.jpg,Spain
2911,Q55712899,Alpheus,united_kingdom,1967-12-08T00:00:00Z,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/ALPHEUS.jpg/200px-ALPHEUS.jpg,United Kingdom
2912,Q55830445,Daryl Macon,united_states_of_america,1995-11-29T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Missouri_Tigers_vs_Arkansas_Razorbacks_Men's_Basketbal.jpg/200px-Missouri_Tigers_vs_Arkansas_Razorbacks_Men's_Basketbal.jpg,United States
2913,Q56061993,Olivio Kocsis-Cake,hungary,1980-01-01T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Kocsis-Cake_Olivio_MP.jpg/200px-Kocsis-Cake_Olivio_MP.jpg,Hungary
2914,Q56240178,Carlos Uzal,united_states_of_america,1971-03-27T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/CarlosUzal.png/200px-CarlosUzal.png,United States
2915,Q56257809,Rens Schendelaar,kingdom_of_the_netherlands,1952-08-17T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Wikipediafoto.jpg/200px-Wikipediafoto.jpg,Netherlands
2916,Q56260865,Thobias Furtado,brazil,1979-12-19T00:00:00Z,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Thobias_Furtado.jpg/200px-Thobias_Furtado.jpg,Brazil
2917,Q56275804,Jean-Pierre Berckmans,belgium,1948-09-09T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Jean-Pierre_Berckmans_(1973).jpg/200px-Jean-Pierre_Berckmans_(1973).jpg,Belgium
2918,Q56289631,Mirjam Gruber,italy,1986-06-22T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Mirjam_Gruber.jpg/200px-Mirjam_Gruber.jpg,Italy
2919,Q56416848,Bambang Yunianto,indonesia,1978-06-25T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Bambang_Yunianto.jpg/200px-Bambang_Yunianto.jpg,Indonesia
2920,Q56423717,Joy Chakraborty,india,1995-04-15T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Joy_Chakraborty.jpg/200px-Joy_Chakraborty.jpg,India
2921,Q56476186,Jang Won-young,south_korea,2004-08-31T00:00:00Z,2004,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/181029_IZ*ONE_11.png/200px-181029_IZ*ONE_11.png,Korea
2922,Q56489217,Brett Jamez,south_africa,1986-10-21T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Brett_Jamez.png/200px-Brett_Jamez.png,South Africa
2923,Q56640710,Pablo Ferreiro Costas,spain,1988-06-24T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Pablo_Ferreiro_Costas.png/200px-Pablo_Ferreiro_Costas.png,Spain
2924,Q56732565,Christian Lohbauer,brazil,1967-01-05T00:00:00Z,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Christian-Lohbauer.jpg/200px-Christian-Lohbauer.jpg,Brazil
2925,Q56734201,Pritam Mandal,assam,2000-12-20T00:00:00Z,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pritam.jpg/200px-Pritam.jpg,India
2926,Q56872813,Sághy Marianne,hungary,1961-09-07T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/SaghyFotoThalerTamas.jpg/200px-SaghyFotoThalerTamas.jpg,Hungary
2927,Q56887286,Tasnim Habiba Aanjum Aaniqa,bangladeshis,1995-05-30T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Tasnim_Habiba_Aanjum_Aaniqa_and_Tanzir_Tuhin_in_Chittagong_(01).jpg/200px-Tasnim_Habiba_Aanjum_Aaniqa_and_Tanzir_Tuhin_in_Chittagong_(01).jpg,Bangladesh
2928,Q57446332,Joginder Tiwari,india,1974-09-09T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Joginder_Tiwari_on_Sabse_Bada_Mujrim_Shoot.jpg/200px-Joginder_Tiwari_on_Sabse_Bada_Mujrim_Shoot.jpg,India
2929,Q58240594,Michael Vaynberg,russia,1975-05-31T00:00:00Z,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Михаил_Вайнберг.jpg/200px-Михаил_Вайнберг.jpg,Russian Federation
2930,Q58918620,Asha Saxena,united_states_of_america,1971-05-03T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Professor-saxena.png/200px-Professor-saxena.png,United States
2931,Q59261727,Ramesh Auti,india,1992-02-20T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Ramesh_Official_Image.jpg/200px-Ramesh_Official_Image.jpg,India
2932,Q59627379,Ivan Pavić,croatia,2000-06-15T00:00:00Z,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ivanpavic.jpg/200px-Ivanpavic.jpg,Croatia
2933,Q59849715,Swarup Solanki,india,2002-05-07T00:00:00Z,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Swarup_Solanki.jpg/200px-Swarup_Solanki.jpg,India
2934,Q60006701,Pat Edo,irish,1980-12-12T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Nigerian_Gospel_Singer-Pat_Edo.jpg/200px-Nigerian_Gospel_Singer-Pat_Edo.jpg,Ireland
2935,Q60170904,Kai Spriestersbach,germany,1982-08-16T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Kai_Spriestersbach_profile_photo.jpg/200px-Kai_Spriestersbach_profile_photo.jpg,Germany
2936,Q60332478,Yu Yi-jie,people's_republic_of_china,1995-09-01T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Yu_Yi_Jie.jpg/200px-Yu_Yi_Jie.jpg,China
2937,Q60414950,Bruno Bergonzi,italy,1958-08-28T00:00:00Z,1958,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Bruno_Bergonzi,_2018.jpg/200px-Bruno_Bergonzi,_2018.jpg",Italy
2938,Q60461590,Tomasz Sadowski,poland,1972-03-27T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Tomasz_sadowski.png/200px-Tomasz_sadowski.png,Poland
2939,Q60614350,Francesco Scilipoti,germany,1986-09-08T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Francesco-scilipoti-foto.1024x1024.jpg/200px-Francesco-scilipoti-foto.1024x1024.jpg,Germany
2940,Q61046244,Carmen Geutjes,germany,2003-01-01T00:00:00Z,2003,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Camren_Geutjes_2018.png/200px-Camren_Geutjes_2018.png,Germany
2941,Q61285508,Rodrigo Andrade Olivié,spain,1955-10-14T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Rodrigo_Andrade.jpg/200px-Rodrigo_Andrade.jpg,Spain
2942,Q61414808,Salim Reza,indian_people,1997-07-05T00:00:00Z,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Muhammad_Selim2.jpg/200px-Muhammad_Selim2.jpg,India
2943,Q5444,Pietro Mennea,italy,1952-06-28T00:00:00Z,1952,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pietro_Mennea,_2016_(cropped).PNG/200px-Pietro_Mennea,_2016_(cropped).PNG",Italy
2944,Q12969,Jacques Cheminade,france,1941-08-20T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Jacques-Cheminade_2.jpg/200px-Jacques-Cheminade_2.jpg,France
2945,Q22563,Gerd Dudenhöffer,germany,1949-01-01T00:00:00Z,1949,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Gerd_Dudenhoeffer_1_fcm.jpg/200px-Gerd_Dudenhoeffer_1_fcm.jpg,Germany
2946,Q23412,Roy Raymond,united_states_of_america,1947-04-15T00:00:00Z,1947,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Roy-Raymond.jpg/200px-Roy-Raymond.jpg,United States
2947,Q25378,Ville Valo,finland,1976-11-22T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Ville_Valo_2011.jpg/200px-Ville_Valo_2011.jpg,Finland
