,id,label,nationality,date_of_birth,year_of_birth,image,country
1737,Q961199,Luka Mezgec,slovenia,1988-06-27T00:00:00Z,1988,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Adinkerke_(De_Panne)_-_Driedaagse_van_De_Panne-Koksijde,_etappe_1,_28_maart_2017,_vertrek_(A83).JPG/200px-Adinkerke_(De_Panne)_-_Driedaagse_van_De_Panne-Koksijde,_etappe_1,_28_maart_2017,_vertrek_(A83).JPG",Slovenia
1738,Q961411,Alberto Andrade,peru,1943-12-24T00:00:00Z,1943,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Alberto_Manuel_Andrade_Carmona.jpg/200px-Alberto_Manuel_Andrade_Carmona.jpg,Peru
1739,Q964887,Madhur Bhandarkar,india,1968-08-26T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Madhur_Bhandarkar_FilmiTadka.JPG/200px-Madhur_Bhandarkar_FilmiTadka.JPG,India
1740,Q966881,Yaron Herman,israel,1981-07-12T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Yaron_Herman.jpg/200px-Yaron_Herman.jpg,Israel
1741,Q969302,Alberto Comesaña,spain,1961-08-01T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Amistades_Peligrosas_(cropped).jpg/200px-Amistades_Peligrosas_(cropped).jpg,Spain
1742,Q969423,Keylor Navas,costa_rica,1986-12-15T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Real_press_2015_(3).jpg/200px-Real_press_2015_(3).jpg,Costa Rica
1743,Q972829,Frits Staal,kingdom_of_the_netherlands,1930-11-03T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Frits_Staal.jpg/200px-Frits_Staal.jpg,Netherlands
1744,Q973942,Tomás Costa rojas,argentina,1985-01-30T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Tomás_costa.jpg/200px-Tomás_costa.jpg,Argentina
1745,Q977573,George Schaller,united_states_of_america,1933-05-26T00:00:00Z,1933,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/George_Schaller.jpg/200px-George_Schaller.jpg,United States
1746,Q981768,Julian Barbour,united_kingdom,1937-01-01T00:00:00Z,1937,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Julian-barbour-2012.jpg/200px-Julian-barbour-2012.jpg,United Kingdom
1747,Q982987,James Wharram,united_kingdom,1928-05-15T00:00:00Z,1928,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/James-twice.jpg/200px-James-twice.jpg,United Kingdom
1748,Q1001629,Fiorenzo Toso,italy,1962-02-20T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Fiorenzo_Toso.jpg/200px-Fiorenzo_Toso.jpg,Italy
1749,Q1021243,Michael Rockefeller,united_states_of_america,1938-05-18T00:00:00Z,1938,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Michael_Rockefeller.jpg/200px-Michael_Rockefeller.jpg,United States
1750,Q1027730,Calvin Say,united_states_of_america,1952-02-01T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Say-Calvin-KY-crop-1333x2000.jpg/200px-Say-Calvin-KY-crop-1333x2000.jpg,United States
1751,Q1042645,Carlos Alberto Sicupira,brazil,1948-01-01T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Carlos_Alberto_Sicupira_Painting_Collage_By_Danor_Shtruzman.jpg/200px-Carlos_Alberto_Sicupira_Painting_Collage_By_Danor_Shtruzman.jpg,Brazil
1752,Q1043270,Carlos Urán,colombia,1980-01-06T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Carlos_Urán_2014.xcf/200px-Carlos_Urán_2014.xcf,Colombia
1753,Q1054289,Alex Callier,belgium,1972-12-06T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/9154-b.jpg/200px-9154-b.jpg,Belgium
1754,Q1059948,Khalifa bin Zayed Al Nahyan,united_arab_emirates,1948-09-07T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Sheikh_Khalifa_bin_Zayed_Al_Nahyan_picture.jpg/200px-Sheikh_Khalifa_bin_Zayed_Al_Nahyan_picture.jpg,United Arab Emirates
1755,Q1069140,Luis Miguel,mexico,1970-04-19T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Luismigueltour.jpg/200px-Luismigueltour.jpg,Mexico
1756,Q1072215,Yoshitomo Tani,japan,1973-02-09T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/YG-Yoshitomo-Tani.jpg/200px-YG-Yoshitomo-Tani.jpg,Japan
1757,Q1081071,Christian Megert,switzerland,1936-01-06T00:00:00Z,1936,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Christian_Megert_2012.jpg/200px-Christian_Megert_2012.jpg,Switzerland
1758,Q1082534,Christian von Koenigsegg,sweden,1972-07-02T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Chistian_von_Koenigsegg.png/200px-Chistian_von_Koenigsegg.png,Sweden
1759,Q1087893,Nawaf Al Khaldi,kuwait,1981-05-15T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/نواف_الخالدي.jpg/200px-نواف_الخالدي.jpg,Kuwait
1760,Q1093851,Maximilian Arnold,germany,1994-05-27T00:00:00Z,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Krasnodar-Wolfsburg_(19).jpg/200px-Krasnodar-Wolfsburg_(19).jpg,Germany
1761,Q1099917,Clemens Cording,germany,1945-01-27T00:00:00Z,1945,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Cording-Clemens-2.jpg/200px-Cording-Clemens-2.jpg,Germany
1762,Q1099956,Clemens Haipl,austria,1969-07-07T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Haipl2_©philipp_rusch.jpg/200px-Haipl2_©philipp_rusch.jpg,Austria
1763,Q1100439,István Jelenits,hungary,1932-12-16T00:00:00Z,1932,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/JelenitsIstvanFotoThalerTamas.JPG/200px-JelenitsIstvanFotoThalerTamas.JPG,Hungary
1764,Q1100693,Endre Jeszenszky,hungary,1925-02-11T00:00:00Z,1925,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jeszenszky_Endre_Sütő_Enikővel.jpg/200px-Jeszenszky_Endre_Sütő_Enikővel.jpg,Hungary
1765,Q1118353,Tamás Konok,hungary,1930-01-09T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/KonokTamasFotoThalerTamas.JPG/200px-KonokTamasFotoThalerTamas.JPG,Hungary
1766,Q1142423,Natsumi Abe,japan,1981-08-10T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/AbeNDreamspromo.jpg/200px-AbeNDreamspromo.jpg,Japan
1767,Q1150645,César Amaro,uruguay,1948-10-25T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Cesar_Amaro_Playing_The_Spanish_Guitar.png/200px-Cesar_Amaro_Playing_The_Spanish_Guitar.png,Uruguay
1768,Q1162283,Daniel Rebillard,france,1948-12-20T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Daniel_Rebillard_1969_Paraguay_stamp.jpg/200px-Daniel_Rebillard_1969_Paraguay_stamp.jpg,France
1769,Q1164184,Daniël van der Stoep,kingdom_of_the_netherlands,1980-09-12T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Danielvdstoep.png/200px-Danielvdstoep.png,Netherlands
1770,Q1171866,Pierfrancesco Chili,italy,1964-06-20T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/PFChili.US.WSBK.Rnd.2009.jpg/200px-PFChili.US.WSBK.Rnd.2009.jpg,Italy
1771,Q1182053,Declan Ganley,united_kingdom,1968-07-23T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/DeclanGanley.jpg/200px-DeclanGanley.jpg,United Kingdom
1772,Q1201243,Detlef Enge,germany,1952-04-12T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Enge_1968.jpg/200px-Enge_1968.jpg,Germany
1773,Q1238175,Stef Walbeek,kingdom_of_the_netherlands,1948-05-06T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Stef_Walbeek.jpg/200px-Stef_Walbeek.jpg,Netherlands
1774,Q1238417,Torben Hildebrandt,germany,1981-05-02T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Landtag_Niedersachsen_DSCF7315.JPG/200px-Landtag_Niedersachsen_DSCF7315.JPG,Germany
1775,Q1249427,Pierre Cressoy,france,1924-03-25T00:00:00Z,1924,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Leinfedeli4.jpg/200px-Leinfedeli4.jpg,France
1776,Q1252922,Mohammad Said Keruak,malaysia,1926-11-15T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Said_keruak.png/200px-Said_keruak.png,Malaysia
1777,Q1255303,Francesco Laudadio,italy,1950-01-02T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Francesco_Laudadio.jpg/200px-Francesco_Laudadio.jpg,Italy
1778,Q1276741,Pier Carlo Masini,italy,1923-03-26T00:00:00Z,1923,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Pier_Carlo_Masini_.jpg/200px-Pier_Carlo_Masini_.jpg,Italy
1779,Q1280814,Jelena Rozga,croatia,1977-08-23T00:00:00Z,1977,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Jelena_Rozga_2015.png/200px-Jelena_Rozga_2015.png,Croatia
1780,Q1281355,Eckhard Märzke,germany,1952-12-07T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Eckhard_Maerzke_1978.jpg/200px-Eckhard_Maerzke_1978.jpg,Germany
1781,Q1288742,Balázs Simonyi,hungary,1980-08-19T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/INDIAN_director's_photo_Balazs_Simonyi.jpg/200px-INDIAN_director's_photo_Balazs_Simonyi.jpg,Hungary
1782,Q1306352,Stanley Baker,united_kingdom,1928-02-28T00:00:00Z,1928,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Una_lucertola_con_la_pelle_di_donna-Baker_cropped.png/200px-Una_lucertola_con_la_pelle_di_donna-Baker_cropped.png,United Kingdom
1783,Q1312878,Erika Franke,germany,1954-05-08T00:00:00Z,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Erika_Franke.jpg/200px-Erika_Franke.jpg,Germany
1784,Q1320080,Ken Shimura,japan,1950-02-20T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Ken_shimura.jpg/200px-Ken_shimura.jpg,Japan
1785,Q1323172,Winfred Omwakwe,kenya,1981-01-01T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Miss_Earth_2002_Winifred_Omwakwe_(Kenya).jpg/200px-Miss_Earth_2002_Winifred_Omwakwe_(Kenya).jpg,Kenya
1786,Q1324011,Gunter Preuß,germany,1940-09-15T00:00:00Z,1940,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Gunter_preuss_2010.jpg/200px-Gunter_preuss_2010.jpg,Germany
1787,Q1335169,Mordechai Gur,israel,1930-05-06T00:00:00Z,1930,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flickr_-_Israel_Defense_Forces_-_10th_IDF_Chief_of_Staff_Mordechai_""Motta""_Gur.jpg/200px-Flickr_-_Israel_Defense_Forces_-_10th_IDF_Chief_of_Staff_Mordechai_""Motta""_Gur.jpg",Israel
1788,Q1342961,Haruma Miura,japan,1990-04-05T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Miura_Haruma_.jpg/200px-Miura_Haruma_.jpg,Japan
1789,Q1345400,Thomas Peters,united_states_of_america,1942-11-07T00:00:00Z,1942,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TomPeters.jpg/200px-TomPeters.jpg,United States
1790,Q1348969,Pete York,united_kingdom,1942-08-15T00:00:00Z,1942,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Pete_York_2009.jpg/200px-Pete_York_2009.jpg,United Kingdom
1791,Q1352276,Robin Hahnel,united_states_of_america,1946-03-25T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Robinhahnel_wiki.jpg/200px-Robinhahnel_wiki.jpg,United States
1792,Q1356558,Valerică Găman,romania,1989-02-25T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/12-06-05-aut-rom-freundschaftsspiel-262.jpg/200px-12-06-05-aut-rom-freundschaftsspiel-262.jpg,Romania
1793,Q1360931,Jerry Rivera,puerto_rico,1973-07-31T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Jerry_Rivera.jpg/200px-Jerry_Rivera.jpg,Puerto Rico
1794,Q1363159,Alessandro Gazzi,italy,1983-01-28T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Torino-Zenit_(11).jpg/200px-Torino-Zenit_(11).jpg,Italy
1795,Q1367758,Guillermo Giacomazzi,uruguay,1977-11-21T00:00:00Z,1977,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Giacomazzi_(edited).JPG/200px-Giacomazzi_(edited).JPG,Uruguay
1796,Q1376810,Viktor Kupreichik,belarus,1949-07-03T00:00:00Z,1949,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Internationaal_Jeugd_Schaaktoernooi_te_Groningen,_de_jeugdkampioen_van_Rusland,_,_Bestanddeelnr_918-6096.jpg/200px-Internationaal_Jeugd_Schaaktoernooi_te_Groningen,_de_jeugdkampioen_van_Rusland,_,_Bestanddeelnr_918-6096.jpg",Belarus
1797,Q1378392,Ilia Averbukh,russia,1973-12-18T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Илья_Авербух_2017_.jpg/200px-Илья_Авербух_2017_.jpg,Russian Federation
1798,Q1389615,Karina Abdullina,soviet_union,1976-01-13T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Карина_Абдуллина_1.jpg/200px-Карина_Абдуллина_1.jpg,Russian Federation
1799,Q1389769,Francisco Mendes,guinea-bissau,1939-02-07T00:00:00Z,1939,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/ChicoMendes.tiff/200px-ChicoMendes.tiff,African Small States
1800,Q1390079,Tarlan Ahmadov,azerbaijan,1971-11-17T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Terlan_Ehmedov.jpg/200px-Terlan_Ehmedov.jpg,Azerbaijan
1801,Q1390640,Raffi Ahmad,indonesia,1987-02-17T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Raffi_Ahmad.jpg/200px-Raffi_Ahmad.jpg,Indonesia
1802,Q1395096,Jonas Kamper,denmark,1983-05-03T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Kamper.JPG/200px-Kamper.JPG,Denmark
1803,Q1396322,John Tembo,malawi,1932-09-14T00:00:00Z,1932,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Mr_John_Tembo_Minister_of_Finance_and_Mrs_Barbara_Castle,_Britain_minister_of_oversea_development.jpg/200px-Mr_John_Tembo_Minister_of_Finance_and_Mrs_Barbara_Castle,_Britain_minister_of_oversea_development.jpg",African Small States
1804,Q1398718,Joe Arroyo,colombia,1955-11-01T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Joe_Arroyo.png/200px-Joe_Arroyo.png,Colombia
1805,Q1421699,Dino Valls,spain,1959-01-01T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Dino_Valls_-DIES_IRAE_(2012).jpg/200px-Dino_Valls_-DIES_IRAE_(2012).jpg,Spain
1806,Q1440255,Angelo Frosi,italy,1924-01-31T00:00:00Z,1924,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Frosi.jpg/200px-Frosi.jpg,Italy
1807,Q1442624,Franco Mulakkal,india,1964-03-25T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bishop_Franco.jpg/200px-Bishop_Franco.jpg,India
1808,Q1443780,Frank Meyer,germany,1969-07-06T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/FMeyer.tiff/200px-FMeyer.tiff,Germany
1809,Q1450831,François-Michel Lambert,france,1966-08-24T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/François-Michel_Lambert.jpg/200px-François-Michel_Lambert.jpg,France
1810,Q1454216,Włodzimierz Odojewski,poland,1930-06-14T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Wlodzimierz_Odojewski.jpg/200px-Wlodzimierz_Odojewski.jpg,Poland
1811,Q1468293,Zoltán Zsuráfszky,hungary,1956-09-30T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Zsura_kicsi_72_(7_of_33).JPG/200px-Zsura_kicsi_72_(7_of_33).JPG,Hungary
1812,Q1486409,Pasquale Bruno,italy,1962-06-19T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Pasquale_Bruno_Torino.jpg/200px-Pasquale_Bruno_Torino.jpg,Italy
1813,Q1493977,Jürgen Maehder,germany,1950-03-22T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/JuergenMaehder2014.tif/200px-JuergenMaehder2014.tif,Germany
1814,Q1513038,Heleno Fragoso,brazil,1926-02-05T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Heleno_Fragoso_(1970).tif/200px-Heleno_Fragoso_(1970).tif,Brazil
1815,Q1523675,Gigi Banini,germany,1946-01-01T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/GigiBanini_1.jpg/200px-GigiBanini_1.jpg,Germany
1816,Q1532824,Pio Taofinu'u,samoa,1923-12-08T00:00:00Z,1923,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Cardinal_Pio.gif/200px-Cardinal_Pio.gif,Pacific Islands
1817,Q1543555,Joachim Nimtz,germany,1957-07-27T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Joachim_Nimtz.jpg/200px-Joachim_Nimtz.jpg,Germany
1818,Q1544886,Michel Raynaud,france,1938-06-16T00:00:00Z,1938,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Michel.Raynaud-2009.jpg/200px-Michel.Raynaud-2009.jpg,France
1819,Q1565858,Ana Sofrenović,serbia,1972-09-18T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ana_Sofrenovic.jpg/200px-Ana_Sofrenovic.jpg,Serbia
1820,Q1566435,Marina Oswald Porter,soviet_union,1941-07-17T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/CE2629.jpg/200px-CE2629.jpg,Russian Federation
1821,Q1577135,Hans-Heinrich Bass,germany,1954-04-01T00:00:00Z,1954,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Hans-Heinrich_Bass_(1954---),_German_Economist.tif/200px-Hans-Heinrich_Bass_(1954---),_German_Economist.tif",Germany
1822,Q1578947,Hans C. Marcher,germany,1970-10-27T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Hans_C._Marcher.jpg/200px-Hans_C._Marcher.jpg,Germany
1823,Q1585395,Harish-Chandra,india,1924-10-11T00:00:00Z,1924,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Harish-chandra.jpg/200px-Harish-chandra.jpg,India
1824,Q1591536,Tim Guldimann,switzerland,1950-09-19T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Guldimann4300.tif/200px-Guldimann4300.tif,Switzerland
1825,Q1597827,Tiana Alexandra,united_states_of_america,1961-08-11T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Tiana_by_Ted_Allan.jpeg/200px-Tiana_by_Ted_Allan.jpeg,United States
1826,Q1605037,Hendrik Helmke,germany,1987-07-13T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Hendrik_helmke.jpg/200px-Hendrik_helmke.jpg,Germany
1827,Q1605762,Steve Swindells,united_kingdom,1952-11-21T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Steve_Swindells.jpg/200px-Steve_Swindells.jpg,United Kingdom
1828,Q1644562,Kristine Tornquist,austria,1965-01-01T00:00:00Z,1965,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/KristineTornquist.jpg/200px-KristineTornquist.jpg,Austria
1829,Q1646226,Bobby Chacon,united_states_of_america,1951-11-28T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/BozaEdwards-Chacon3.tiff/200px-BozaEdwards-Chacon3.tiff,United States
1830,Q1651372,Werner Tiki Küstenmacher,germany,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/TikiKuestenmacher2012.tif/200px-TikiKuestenmacher2012.tif,Germany
1831,Q1652128,Lêdo Ivo,brazil,1924-02-18T00:00:00Z,1924,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Lêdo_Ivo,_sem_data.tif/200px-Lêdo_Ivo,_sem_data.tif",Brazil
1832,Q1658597,Ilya Lagutenko,russia,1968-10-16T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Илья_Лагутенко_2016_2_(1).jpg/200px-Илья_Лагутенко_2016_2_(1).jpg,Russian Federation
1833,Q1665399,Osu Sukam,malaysia,2000-01-01T00:00:00Z,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Osusukam.jpg/200px-Osusukam.jpg,Malaysia
1834,Q1668902,Rasmus Guldhammer,denmark,1989-03-09T00:00:00Z,1989,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Leuven_-_Brabantse_Pijl,_15_april_2015,_vertrek_(B097).JPG/200px-Leuven_-_Brabantse_Pijl,_15_april_2015,_vertrek_(B097).JPG",Denmark
1835,Q1675608,Ivan Putski,poland,1941-01-21T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Ivan_Putski_with_Paul_Billets_(cropped).jpg/200px-Ivan_Putski_with_Paul_Billets_(cropped).jpg,Poland
1836,Q1677736,Jacobo Zabludovsky,mexico,1928-05-24T00:00:00Z,1928,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jacobo_Zabludovsky_en_la_entrega_de_la_medalla_""EDUARDO_NERI""_2013.jpg/200px-Jacobo_Zabludovsky_en_la_entrega_de_la_medalla_""EDUARDO_NERI""_2013.jpg",Mexico
1837,Q1681772,Jan Franciszek Wątroba,poland,1953-12-04T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Biskup_Jan_Watroba_2013.jpg/200px-Biskup_Jan_Watroba_2013.jpg,Poland
1838,Q1682157,Jan Quast,germany,1966-01-18T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/QuastJan.jpg/200px-QuastJan.jpg,Germany
1839,Q1685521,Jean Forton,france,1930-06-16T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Photo_de_Forton.jpg/200px-Photo_de_Forton.jpg,France
1840,Q1686989,Jennifer Warren,united_states_of_america,1941-08-12T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Jennifer_Warren_Gimbel.jpg/200px-Jennifer_Warren_Gimbel.jpg,United States
1841,Q1688703,Yevgeniya Zhigulenko,russia,1920-12-01T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Evgeniya_Zhigulenko.png/200px-Evgeniya_Zhigulenko.png,Russian Federation
1842,Q1689183,Jim Pappin,canada,1939-09-10T00:00:00Z,1939,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Jim_Pappin_1973.JPG/200px-Jim_Pappin_1973.JPG,Canada
1843,Q1704648,Josef Geisler,austria,1961-12-12T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/150909_-_Josef_Geisler_-_255.jpg/200px-150909_-_Josef_Geisler_-_255.jpg,Austria
1844,Q1706367,Joseph-Marie Trịnh Văn Căn,vietnam,1921-03-19T00:00:00Z,1921,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Hồng_y_Giuse_-_Maria_Trịnh_Văn_Căn.JPG/200px-Hồng_y_Giuse_-_Maria_Trịnh_Văn_Căn.JPG,Viet Nam
1845,Q1707704,Joseph Nguyễn Tấn Tước,vietnam,1958-09-22T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/DGM_TUOC.jpg/200px-DGM_TUOC.jpg,Viet Nam
1846,Q1709660,José da Conceição,brazil,1931-05-23T00:00:00Z,1931,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/José_Teles_da_Conceição,_1960.tif/200px-José_Teles_da_Conceição,_1960.tif",Brazil
1847,Q1714693,Juventina Napoleão,east_timor,1988-12-22T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Juventina_Napoleão_(Oost_Timor).jpg/200px-Juventina_Napoleão_(Oost_Timor).jpg,Indonesia
1848,Q1725917,Volker Fadinger,germany,1941-02-07T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Volker_Fadinger_2014_JPEG.jpg/200px-Volker_Fadinger_2014_JPEG.jpg,Germany
1849,Q1736265,Kathinka Pasveer,kingdom_of_the_netherlands,1959-06-11T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Kathinka_Pasveer_October_1983.tif/200px-Kathinka_Pasveer_October_1983.tif,Netherlands
1850,Q1736645,Katja Mast,germany,1971-02-04T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Katja_Mast.jpg/200px-Katja_Mast.jpg,Germany
1851,Q1737761,Kees Kort,kingdom_of_the_netherlands,1934-12-02T00:00:00Z,1934,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Kees_de_Kort-2.jpg/200px-Kees_de_Kort-2.jpg,Netherlands
1852,Q1748370,Yves Charles Zarka,france,1950-03-14T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/IMG_2807Petit.JPG/200px-IMG_2807Petit.JPG,France
1853,Q1749076,Elisabetta Dami,italy,1958-01-01T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Elisabetta_Dami_photo.jpg/200px-Elisabetta_Dami_photo.jpg,Italy
1854,Q1752094,Sathya Prakash,india,1990-03-18T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Sathya.jpg.jpg/200px-Sathya.jpg.jpg,India
